customer_id,risk_level,spending_behavior,income_stability,credit_dependency_level,financial_stress_level,persona_label,confidence_score,key_signals
CUST006067,Moderate,Stable Spender,Stable,Moderate,Low,Moderate User,0.9,['No immediate risk signals']
CUST006068,Low,High Lifestyle Spender,Stable,Moderate,Moderate,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST006069,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['High debt-to-income stress']
CUST006070,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST006071,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress']"
CUST006072,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High debt-to-income stress', 'Missed 1 payments']"
CUST006073,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST006074,Low,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['Missed 1 payments', 'Recent salary delay']"
CUST006075,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 5 payments']"
CUST006076,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['High debt-to-income stress']
CUST006077,Moderate,Stable Spender,Unstable,Moderate,Moderate,Moderate User,0.9,['Recent salary delay']
CUST006078,High,Erratic Spending,Unstable,High,High,Impulse Spender Under Stress,0.9,"['High risk score detected', 'High credit utilization', 'Erratic spending behavior', 'High debt-to-income stress', 'Missed 3 payments']"
CUST006079,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST006080,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 2 payments']
CUST006081,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 1 payments', 'Recent salary delay']"
CUST006082,Low,Erratic Spending,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST006083,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST006084,Low,Stable Spender,Stable,High,Moderate,Moderate User,0.9,['High credit utilization']
CUST006085,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments']"
CUST006086,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 2 payments']"
CUST006087,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST006088,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST006089,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 1 payments']
CUST006090,High,Erratic Spending,Unstable,High,High,Impulse Spender Under Stress,0.9,"['High risk score detected', 'High credit utilization', 'Erratic spending behavior', 'High debt-to-income stress', 'Missed 2 payments', 'Recent salary delay']"
CUST006091,Low,Erratic Spending,Stable,Moderate,High,Impulse Spender Under Stress,0.9,['Missed 1 payments']
CUST006092,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST006093,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 1 payments']
CUST006094,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments', 'Recent salary delay']"
CUST006095,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST006096,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST006097,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST006098,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST006099,Low,Stable Spender,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST006100,Moderate,High Lifestyle Spender,Stable,High,High,High Lifestyle Spender,0.9,"['High credit utilization', 'High debt-to-income stress', 'Missed 1 payments']"
CUST006101,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST006102,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments']"
CUST006103,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST006104,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'Missed 2 payments']"
CUST006105,Moderate,Stable Spender,Unstable,Moderate,Low,Moderate User,0.9,['Recent salary delay']
CUST006106,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST006107,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST006108,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST006109,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST006110,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 1 payments']"
CUST006111,High,High Lifestyle Spender,Stable,Moderate,High,High Lifestyle Spender,0.9,"['High risk score detected', 'High debt-to-income stress']"
CUST006112,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 2 payments']"
CUST006113,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 1 payments']
CUST006114,Low,Stable Spender,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST006115,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST006116,Low,High Lifestyle Spender,Stable,Moderate,Moderate,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST006117,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 5 payments', 'Recent salary delay']"
CUST006118,Moderate,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 1 payments']
CUST006119,Moderate,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST006120,Low,Stable Spender,Unstable,Moderate,Low,Stable Planner,0.9,['Recent salary delay']
CUST006121,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST006122,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 2 payments']"
CUST006123,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 2 payments', 'Recent salary delay']"
CUST006124,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST006125,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'Missed 3 payments', 'Recent salary delay']"
CUST006126,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['No immediate risk signals']
CUST006127,Low,High Lifestyle Spender,Stable,Low,High,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST006128,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST006129,High,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['High risk score detected']
CUST006130,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST006131,Low,Stable Spender,Unstable,Low,Low,Stable Planner,0.9,['Recent salary delay']
CUST006132,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST006133,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST006134,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST006135,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments', 'Recent salary delay']"
CUST006136,Low,Erratic Spending,Stable,Low,High,Impulse Spender Under Stress,0.9,['Missed 1 payments']
CUST006137,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST006138,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments']"
CUST006139,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 1 payments']"
CUST006140,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'Missed 1 payments']"
CUST006141,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['No immediate risk signals']
CUST006142,High,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['High risk score detected']
CUST006143,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST006144,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'Missed 3 payments']"
CUST006145,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST006146,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 3 payments', 'Recent salary delay']"
CUST006147,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'Missed 3 payments']"
CUST006148,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST006149,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST006150,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments', 'Recent salary delay']"
CUST006151,Low,Stable Spender,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST006152,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'Missed 3 payments']"
CUST006153,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments', 'Recent salary delay']"
CUST006154,Low,Erratic Spending,Stable,Moderate,High,Impulse Spender Under Stress,0.9,['Missed 1 payments']
CUST006155,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST006156,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST006157,High,Erratic Spending,Unstable,High,High,Impulse Spender Under Stress,0.9,"['High risk score detected', 'High credit utilization', 'Erratic spending behavior', 'High debt-to-income stress', 'Missed 3 payments', 'Recent salary delay']"
CUST006158,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments', 'Recent salary delay']"
CUST006159,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress']"
CUST006160,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST006161,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST006162,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments', 'Recent salary delay']"
CUST006163,Low,Stable Spender,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST006164,Low,Stable Spender,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST006165,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 1 payments']"
CUST006166,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST006167,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 2 payments']"
CUST006168,Low,Stable Spender,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST006169,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'Missed 3 payments', 'Recent salary delay']"
CUST006170,Moderate,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['Missed 1 payments', 'Recent salary delay']"
CUST006171,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST006172,High,Erratic Spending,Stable,Moderate,High,Impulse Spender Under Stress,0.9,"['High risk score detected', 'Erratic spending behavior', 'High debt-to-income stress', 'Missed 3 payments']"
CUST006173,Low,High Lifestyle Spender,Stable,Low,Moderate,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST006174,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 1 payments']"
CUST006175,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments']"
CUST006176,Low,Stable Spender,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST006177,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'Missed 2 payments', 'Recent salary delay']"
CUST006178,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'Missed 3 payments']"
CUST006179,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 1 payments']
CUST006180,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 6 payments', 'Recent salary delay']"
CUST006181,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST006182,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST006183,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST006184,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'Missed 3 payments']"
CUST006185,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments']"
CUST006186,High,Erratic Spending,Unstable,High,High,Impulse Spender Under Stress,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments', 'Recent salary delay']"
CUST006187,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 1 payments']
CUST006188,Moderate,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['Missed 1 payments', 'Recent salary delay']"
CUST006189,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST006190,Low,High Lifestyle Spender,Stable,Moderate,High,High Lifestyle Spender,0.9,['Missed 1 payments']
CUST006191,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST006192,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST006193,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST006194,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 1 payments', 'Recent salary delay']"
CUST006195,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['No immediate risk signals']
CUST006196,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST006197,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
